[fixture] [Mon Aug 31 15:35:39 2026] PHP 8.5.4 Development Server (http://127.0.0.1:8091) started
chromium 151.0.7922.34 (fixture spawned)
tier low-android (low Android (Pixel 4a-class), CPU x6)
  low-android/sha16/inline/cold rep 1/50: solve 90 ms (p2v 151 ms, tx 250773 B, cachehits 0, js 42 ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha20/inline/warm rep 48/50: solve 184 ms (p2v 220 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha20/inline/warm rep 49/50: solve 652 ms (p2v 691 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha20/inline/warm rep 50/50: solve 2469 ms (p2v 2508 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  repeat navigation mid-android/sha20/inline/warm: p2v 1487 ms, tx 250775 B, cachehits 0, load 42 ms
  mid-android/argon2id/inline/cold rep 1/20: solve 17466 ms (p2v 17502 ms, tx 250805 B, cachehits 0, js - ms, wasmC - ms, worker 16 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 2/20: solve 10099 ms (p2v 10142 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 12 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 3/20: solve 980 ms (p2v 1033 ms, tx 250804 B, cachehits 0, js 40 ms, wasmC - ms, worker 19 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 4/20: solve 11895 ms (p2v 11943 ms, tx 250803 B, cachehits 0, js 32 ms, wasmC - ms, worker 17 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 5/20: solve 6005 ms (p2v 6066 ms, tx 250805 B, cachehits 0, js 45 ms, wasmC - ms, worker 21 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 6/20: solve 2034 ms (p2v 2081 ms, tx 250803 B, cachehits 0, js 34 ms, wasmC - ms, worker 16 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 7/20: solve 2768 ms (p2v 2812 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 13 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 8/20: solve 386 ms (p2v 419 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 15 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 9/20: solve 12076 ms (p2v 12112 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 17 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 10/20: solve 5285 ms (p2v 5322 ms, tx 250805 B, cachehits 0, js - ms, wasmC - ms, worker 18 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 11/20: solve 2274 ms (p2v 2330 ms, tx 250803 B, cachehits 0, js 37 ms, wasmC - ms, worker 14 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 12/20: solve 5754 ms (p2v 5789 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 12 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 13/20: solve 1093 ms (p2v 1127 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 12 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 14/20: solve 4031 ms (p2v 4061 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 15/20: solve 12762 ms (p2v 12794 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 16/20: solve 1575 ms (p2v 1604 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 17/20: solve 905 ms (p2v 934 ms, tx 250806 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 18/20: solve 4553 ms (p2v 4583 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 19/20: solve 7887 ms (p2v 7917 ms, tx 250805 B, cachehits 0, js - ms, wasmC - ms, worker 8 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/cold rep 20/20: solve 1347 ms (p2v 1377 ms, tx 250805 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm pre-warmed the context (rep 0 discarded)

  mid-android/argon2id/inline/warm rep 1/20: solve 1094 ms (p2v 1126 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 2/20: solve 14637 ms (p2v 14668 ms, tx 250806 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 3/20: solve 21435 ms (p2v 21467 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 4/20: solve 2501 ms (p2v 2531 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 11 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 5/20: solve 30281 ms (p2v 30313 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 6/20: solve 7132 ms (p2v 7162 ms, tx 250806 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 7/20: solve 5846 ms (p2v 5879 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 8/20: solve 8144 ms (p2v 8176 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 11 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 9/20: solve 16965 ms (p2v 16996 ms, tx 250806 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 10/20: solve 12347 ms (p2v 12380 ms, tx 250806 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 11/20: solve 6915 ms (p2v 6949 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 12/20: solve 14523 ms (p2v 14552 ms, tx 250805 B, cachehits 0, js - ms, wasmC - ms, worker 8 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 13/20: solve 1527 ms (p2v 1559 ms, tx 250805 B, cachehits 0, js - ms, wasmC - ms, worker 15 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 14/20: solve 4307 ms (p2v 4352 ms, tx 250805 B, cachehits 0, js 32 ms, wasmC - ms, worker 17 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 15/20: solve 2107 ms (p2v 2140 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 11 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 16/20: solve 3669 ms (p2v 3701 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 15 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 17/20: solve 226 ms (p2v 262 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 13 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 18/20: solve 6173 ms (p2v 6206 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 13 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 19/20: solve 7536 ms (p2v 7566 ms, tx 250808 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/argon2id/inline/warm rep 20/20: solve 163 ms (p2v 193 ms, tx 250806 B, cachehits 0, js - ms, wasmC - ms, worker 10 ms, longtasks 0(0 ms), heap 9.5 MB)
  repeat navigation mid-android/argon2id/inline/warm: p2v 1681 ms, tx 250803 B, cachehits 0, load 34 ms
  mid-android/sha16/files/cold rep 1/50: solve 102 ms (p2v 132 ms, tx 173434 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 2/50: solve 821 ms (p2v 846 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 3/50: solve 154 ms (p2v 197 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 4/50: solve 832 ms (p2v 877 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 5/50: solve 460 ms (p2v 486 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 6/50: solve 466 ms (p2v 492 ms, tx 173434 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 7/50: solve 256 ms (p2v 283 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 8/50: solve 542 ms (p2v 570 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 9/50: solve 572 ms (p2v 599 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 10/50: solve 250 ms (p2v 278 ms, tx 173434 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 11/50: solve 296 ms (p2v 321 ms, tx 173434 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 12/50: solve 407 ms (p2v 432 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 13/50: solve 512 ms (p2v 552 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 14/50: solve 328 ms (p2v 371 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 15/50: solve 931 ms (p2v 973 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 16/50: solve 186 ms (p2v 210 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 17/50: solve 782 ms (p2v 809 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 18/50: solve 256 ms (p2v 280 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 19/50: solve 227 ms (p2v 250 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 20/50: solve 1024 ms (p2v 1051 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 21/50: solve 1260 ms (p2v 1285 ms, tx 173437 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 22/50: solve 217 ms (p2v 246 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 23/50: solve 775 ms (p2v 798 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 24/50: solve 824 ms (p2v 852 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 25/50: solve 165 ms (p2v 192 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 26/50: solve 220 ms (p2v 243 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 27/50: solve 606 ms (p2v 648 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 28/50: solve 159 ms (p2v 184 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 29/50: solve 740 ms (p2v 765 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 30/50: solve 438 ms (p2v 485 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 31/50: solve 384 ms (p2v 409 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 32/50: solve 107 ms (p2v 149 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 33/50: solve 81 ms (p2v 108 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 34/50: solve 137 ms (p2v 162 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 35/50: solve 487 ms (p2v 510 ms, tx 173434 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 36/50: solve 40 ms (p2v 69 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 37/50: solve 241 ms (p2v 281 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 38/50: solve 999 ms (p2v 1023 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 39/50: solve 1536 ms (p2v 1562 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 40/50: solve 265 ms (p2v 287 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 41/50: solve 350 ms (p2v 373 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 42/50: solve 353 ms (p2v 393 ms, tx 173437 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 43/50: solve 271 ms (p2v 318 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 44/50: solve 536 ms (p2v 558 ms, tx 173435 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 45/50: solve 43 ms (p2v 66 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 46/50: solve 62 ms (p2v 88 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 47/50: solve 248 ms (p2v 274 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 48/50: solve 441 ms (p2v 466 ms, tx 173433 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 49/50: solve 71 ms (p2v 96 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/cold rep 50/50: solve 989 ms (p2v 1016 ms, tx 173431 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm pre-warmed the context (rep 0 discarded)

  mid-android/sha16/files/warm rep 1/50: solve 211 ms (p2v 238 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 2/50: solve 509 ms (p2v 537 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 3/50: solve 94 ms (p2v 120 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 4/50: solve 282 ms (p2v 308 ms, tx 16834 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 5/50: solve 496 ms (p2v 523 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 6/50: solve 1108 ms (p2v 1151 ms, tx 16835 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 7/50: solve 177 ms (p2v 208 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 8/50: solve 1418 ms (p2v 1442 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 9/50: solve 279 ms (p2v 312 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 10/50: solve 277 ms (p2v 301 ms, tx 16832 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 11/50: solve 330 ms (p2v 353 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 12/50: solve 287 ms (p2v 311 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 13/50: solve 350 ms (p2v 376 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 14/50: solve 212 ms (p2v 237 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 15/50: solve 236 ms (p2v 262 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 16/50: solve 230 ms (p2v 256 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 17/50: solve 149 ms (p2v 174 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 18/50: solve 303 ms (p2v 328 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 19/50: solve 59 ms (p2v 82 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 20/50: solve 640 ms (p2v 666 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 21/50: solve 126 ms (p2v 152 ms, tx 16831 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 22/50: solve 495 ms (p2v 520 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 23/50: solve 292 ms (p2v 318 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 24/50: solve 219 ms (p2v 245 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 25/50: solve 647 ms (p2v 673 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 26/50: solve 85 ms (p2v 109 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 27/50: solve 367 ms (p2v 392 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 28/50: solve 727 ms (p2v 752 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 29/50: solve 73 ms (p2v 98 ms, tx 16831 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 30/50: solve 161 ms (p2v 185 ms, tx 16832 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 31/50: solve 351 ms (p2v 377 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 32/50: solve 161 ms (p2v 187 ms, tx 16831 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 33/50: solve 207 ms (p2v 231 ms, tx 16831 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 34/50: solve 366 ms (p2v 393 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 35/50: solve 61 ms (p2v 86 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 36/50: solve 251 ms (p2v 276 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 37/50: solve 143 ms (p2v 169 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 38/50: solve 670 ms (p2v 696 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 39/50: solve 416 ms (p2v 442 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 40/50: solve 776 ms (p2v 800 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 41/50: solve 896 ms (p2v 921 ms, tx 16829 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 42/50: solve 260 ms (p2v 285 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 43/50: solve 307 ms (p2v 334 ms, tx 16832 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 44/50: solve 188 ms (p2v 213 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 45/50: solve 883 ms (p2v 909 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 46/50: solve 316 ms (p2v 343 ms, tx 16831 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 47/50: solve 299 ms (p2v 326 ms, tx 16833 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 48/50: solve 792 ms (p2v 818 ms, tx 16830 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 49/50: solve 774 ms (p2v 804 ms, tx 16828 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha16/files/warm rep 50/50: solve 192 ms (p2v 221 ms, tx 16831 B, cachehits 2, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  repeat navigation mid-android/sha16/files/warm: p2v 682 ms, tx 16830 B, cachehits 2, load 29 ms
  mid-android/sha18/files/cold rep 1/50: solve 298 ms (p2v 327 ms, tx 173432 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  mid-android/sha18/files/cold rep 2/50: solve 404 ms (p2v 432 ms, tx 173435 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
